#1 ExportDSV:(cl_@PIECES) 24-10-30 22:25:29 [ LUA ]
#2 PIECES:(	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS)
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-0_highway_entrance_type_a_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type A A"	3	"NULL"	"-5432,0,3.03125"	"0, 180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-0_highway_entrance_type_a_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type A A"	4	"NULL"	"-2716,-556, 3.03125"	"0, -90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-10_highway_x64.mdl"	"StevenTechno's Buildings 2.0"	"Highway X64"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-10_highway_x64.mdl"	"StevenTechno's Buildings 2.0"	"Highway X64"	2	"NULL"	"-4608,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-11_highway_x128.mdl"	"StevenTechno's Buildings 2.0"	"Highway X128"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-11_highway_x128.mdl"	"StevenTechno's Buildings 2.0"	"Highway X128"	2	"NULL"	"-9216,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-1_highway_entrance_type_a_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type A B"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-1_highway_entrance_type_a_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type A B"	2	"NULL"	"-2580, 0, 3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-2_highway_entrance_type_b_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type B A"	1	"NULL"	"0,-4,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-2_highway_entrance_type_b_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type B A"	2	"NULL"	"-2304, 1148, 315.03125"	"0, 90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-2_highway_entrance_type_b_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type B A"	3	"NULL"	"-4608,-4,3.03125"	"0, 180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-2_highway_entrance_type_b_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type B A"	4	"NULL"	"-2304,-1156, 315.03125"	"0, -90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-3_highway_entrance_type_b_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type B B"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-3_highway_entrance_type_b_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Entrance Type B B"	2	"NULL"	"-2736, 0, 315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-4_highway_blank_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Blank X1"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-4_highway_blank_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Blank X1"	2	"NULL"	"-72,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-4_highway_dash_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Dash X1"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-4_highway_dash_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Dash X1"	2	"NULL"	"-72,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-5_highway_x2.mdl"	"StevenTechno's Buildings 2.0"	"Highway X2"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-5_highway_x2.mdl"	"StevenTechno's Buildings 2.0"	"Highway X2"	2	"NULL"	"-144,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-6_highway_x4.mdl"	"StevenTechno's Buildings 2.0"	"Highway X4"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-6_highway_x4.mdl"	"StevenTechno's Buildings 2.0"	"Highway X4"	2	"NULL"	"-288,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-7_highway_x8.mdl"	"StevenTechno's Buildings 2.0"	"Highway X8"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-7_highway_x8.mdl"	"StevenTechno's Buildings 2.0"	"Highway X8"	2	"NULL"	"-576,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-8_highway_x16.mdl"	"StevenTechno's Buildings 2.0"	"Highway X16"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-8_highway_x16.mdl"	"StevenTechno's Buildings 2.0"	"Highway X16"	2	"NULL"	"-1152,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-9_highway_x32.mdl"	"StevenTechno's Buildings 2.0"	"Highway X32"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway/5-9_highway_x32.mdl"	"StevenTechno's Buildings 2.0"	"Highway X32"	2	"NULL"	"-2304,0,315.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-0_highway_blank_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Blank X1"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-0_highway_blank_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Blank X1"	2	"NULL"	"-72,0,91.03125"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-0_highway_dash_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Dash X1"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-0_highway_dash_x1.mdl"	"StevenTechno's Buildings 2.0"	"Highway Dash X1"	2	"NULL"	"-72,0,91.03125"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-1_highway_x2.mdl"	"StevenTechno's Buildings 2.0"	"Highway X2"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-1_highway_x2.mdl"	"StevenTechno's Buildings 2.0"	"Highway X2"	2	"NULL"	"-144,0,91.03125"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-2_highway_x8.mdl"	"StevenTechno's Buildings 2.0"	"Highway X8"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-2_highway_x8.mdl"	"StevenTechno's Buildings 2.0"	"Highway X8"	2	"NULL"	"-576,0,91.03125"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-3_highway_x32.mdl"	"StevenTechno's Buildings 2.0"	"Highway X32"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-3_highway_x32.mdl"	"StevenTechno's Buildings 2.0"	"Highway X32"	2	"NULL"	"-2304,0,91.03125"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-4_highway_x64.mdl"	"StevenTechno's Buildings 2.0"	"Highway X64"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-4_highway_x64.mdl"	"StevenTechno's Buildings 2.0"	"Highway X64"	2	"NULL"	"-4608,0,91.03125"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-5_highway_turn_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn A"	1	"NULL"	"0,-82,90.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-5_highway_turn_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn A"	2	"NULL"	"-628,546,90.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-6_highway_turn_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn B"	1	"NULL"	"0,0,91.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_bridge/6-6_highway_turn_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn B"	2	"NULL"	"-2860,2860,91.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_turns/6-0_highway_turn_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn A"	1	"NULL"	"0,-82,314.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_turns/6-0_highway_turn_a.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn A"	2	"NULL"	"-628,546,314.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_turns/6-1_highway_turn_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn B"	1	"NULL"	"0,0,315.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/highway_turns/6-1_highway_turn_b.mdl"	"StevenTechno's Buildings 2.0"	"Highway Turn B"	2	"NULL"	"-2860,2860,315.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-0_single_lane_x1.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X1"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-0_single_lane_x1.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X1"	2	"NULL"	"-72,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-1_single_lane_x2.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X2"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-1_single_lane_x2.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X2"	2	"NULL"	"-144,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-2_single_lane_x4.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X4"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-2_single_lane_x4.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X4"	2	"NULL"	"-288,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-3_single_lane_x8.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X8"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-3_single_lane_x8.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X8"	2	"NULL"	"-576,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-4_single_lane_x16.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X16"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-4_single_lane_x16.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X16"	2	"NULL"	"-1152,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-5_single_lane_x32.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X32"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-5_single_lane_x32.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X32"	2	"NULL"	"-2304,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-6_single_lane_x64.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X64"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-6_single_lane_x64.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X64"	2	"NULL"	"-4608,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-7_single_lane_x128_phys.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X128 Phys"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_lane/0-7_single_lane_x128_phys.mdl"	"StevenTechno's Buildings 2.0"	"Single Lane X128 Phys"	2	"NULL"	"-9216,0,3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-0_intersect_single_lane_a.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane A"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-0_intersect_single_lane_a.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane A"	2	"NULL"	"-432, 432, 3.03125"	"0,  90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-0_intersect_single_lane_a.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane A"	3	"NULL"	"-864,   0, 3.03125"	"0, 180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-0_intersect_single_lane_a.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane A"	4	"NULL"	"-432,-432, 3.03125"	"0, -90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-1_intersect_single_lane_b.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane B"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-1_intersect_single_lane_b.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane B"	2	"NULL"	"-436, 432, 3.03125"	"0,  90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-1_intersect_single_lane_b.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane B"	3	"NULL"	"-436,-432, 3.03125"	"0, -90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-2_intersect_single_lane_c.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane C"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-2_intersect_single_lane_c.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane C"	2	"NULL"	"-436, 432, 3.03125"	"0,  90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-3_intersect_single_lane_d.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane D"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-3_intersect_single_lane_d.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane D"	2	"NULL"	"-436,-432, 3.03125"	"0, -90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-4_intersect_single_lane_e.mdl"	"StevenTechno's Buildings 2.0"	"Intersect Single Lane E"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-5_turn_single_lane_a.mdl"	"StevenTechno's Buildings 2.0"	"Turn Single Lane A"	1	"NULL"	"   0, -4,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-5_turn_single_lane_a.mdl"	"StevenTechno's Buildings 2.0"	"Turn Single Lane A"	2	"NULL"	"-428,424,3.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-6_turn_single_lane_b.mdl"	"StevenTechno's Buildings 2.0"	"Turn Single Lane B"	1	"NULL"	"0,0,3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/roads_pack/single_turns/3-6_turn_single_lane_b.mdl"	"StevenTechno's Buildings 2.0"	"Turn Single Lane B"	2	"NULL"	"-1508,1508,3.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/jump/jumphigh.mdl"	"Trackmania United Props"	"Jumphigh"	1	"NULL"	"-242.82343,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/jump/jumplow.mdl"	"Trackmania United Props"	"Jumplow"	1	"NULL"	"-242.82343,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/checkpoint.mdl"	"Trackmania United Props"	"Checkpoint"	1	"NULL"	" 480,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/checkpoint.mdl"	"Trackmania United Props"	"Checkpoint"	2	"NULL"	"-480,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/checkpointground.mdl"	"Trackmania United Props"	"Checkpointground"	1	"NULL"	"-180,0,0"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/endingpoint.mdl"	"Trackmania United Props"	"Endingpoint"	1	"NULL"	"255,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/endingpoint.mdl"	"Trackmania United Props"	"Endingpoint"	2	"NULL"	"-255,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/loopleft.mdl"	"Trackmania United Props"	"Loopleft"	1	"NULL"	"31.69263,15,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/loopleft.mdl"	"Trackmania United Props"	"Loopleft"	2	"NULL"	"31.69263,-1905,2574.34"	"0,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/loopright.mdl"	"Trackmania United Props"	"Loopright"	1	"NULL"	"28.85986,-15,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/loopright.mdl"	"Trackmania United Props"	"Loopright"	2	"NULL"	"28.85986,1905,2574.34"	"0,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/misc/startingpoint.mdl"	"Trackmania United Props"	"Startingpoint"	1	"NULL"	"-477.88706,0.09363,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/dipmiddle.mdl"	"Trackmania United Props"	"Dipmiddle"	1	"NULL"	" 477.1748,0,65.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/dipmiddle.mdl"	"Trackmania United Props"	"Dipmiddle"	2	"NULL"	"-482.8252,0,65.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/obstaclenomiddle.mdl"	"Trackmania United Props"	"Obstaclenomiddle"	1	"NULL"	" 477.1748,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/obstaclenomiddle.mdl"	"Trackmania United Props"	"Obstaclenomiddle"	2	"NULL"	"-482.8252,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/obstaclex.mdl"	"Trackmania United Props"	"Obstaclex"	1	"NULL"	" 477.1748,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/obstaclex.mdl"	"Trackmania United Props"	"Obstaclex"	2	"NULL"	"-482.8252,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/pillardouble.mdl"	"Trackmania United Props"	"Pillardouble"	1	"NULL"	" 477.1748,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/pillardouble.mdl"	"Trackmania United Props"	"Pillardouble"	2	"NULL"	"-482.8252,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/pillarmiddle.mdl"	"Trackmania United Props"	"Pillarmiddle"	1	"NULL"	" 477.1748,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/pillarmiddle.mdl"	"Trackmania United Props"	"Pillarmiddle"	2	"NULL"	"-482.8252,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/pillartriple.mdl"	"Trackmania United Props"	"Pillartriple"	1	"NULL"	" 477.1748,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/obstacle/pillartriple.mdl"	"Trackmania United Props"	"Pillartriple"	2	"NULL"	"-482.8252,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/straight/boost.mdl"	"Trackmania United Props"	"Boost"	1	"NULL"	" 478.86475,0,5.65527"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/straight/boost.mdl"	"Trackmania United Props"	"Boost"	2	"NULL"	"-481.13525,0,5.65527"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/straight/straightstart.mdl"	"Trackmania United Props"	"Straightstart"	1	"NULL"	"-122.82617,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/straight/straightx1.mdl"	"Trackmania United Props"	"Straightx1"	1	"NULL"	" 480,0,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/straight/straightx1.mdl"	"Trackmania United Props"	"Straightx1"	2	"NULL"	"-480,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/straight/trackstart.mdl"	"Trackmania United Props"	"Trackstart"	1	"NULL"	"-9.6377,0,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/90big.mdl"	"Trackmania United Props"	"90big"	1	"NULL"	"-2378.70115,-984.12146,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/90big.mdl"	"Trackmania United Props"	"90big"	2	"NULL"	"981.29665,2375.87769,5.65723"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/90med.mdl"	"Trackmania United Props"	"90med"	1	"NULL"	"700.11916,1697.05518,5.65723"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/90med.mdl"	"Trackmania United Props"	"90med"	2	"NULL"	"-1699.87913,-702.94385,5.65723"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/90small.mdl"	"Trackmania United Props"	"90small"	1	"NULL"	"418.94192,1018.23267,5.65723"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/90small.mdl"	"Trackmania United Props"	"90small"	2	"NULL"	"-1021.05686,-421.76636,5.65723"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/l.mdl"	"Trackmania United Props"	"L"	1	"NULL"	"-391.19399,-91.63025,5.65723"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/l.mdl"	"Trackmania United Props"	"L"	2	"NULL"	"88.80608,388.36523,5.65723"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/sbigleft.mdl"	"Trackmania United Props"	"Sbigleft"	1	"NULL"	"1983.89588,1142.77014,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/sbigleft.mdl"	"Trackmania United Props"	"Sbigleft"	2	"NULL"	"-1856.09961,-777.21912,5.65723"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/sbigright.mdl"	"Trackmania United Props"	"Sbigright"	1	"NULL"	" 1983.89088,-1142.76953,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/sbigright.mdl"	"Trackmania United Props"	"Sbigright"	2	"NULL"	"-1856.09950,777.21912,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/smedleft.mdl"	"Trackmania United Props"	"Smedleft"	1	"NULL"	" 1351.56785,517.28467,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/smedleft.mdl"	"Trackmania United Props"	"Smedleft"	2	"NULL"	"-1528.42796,-442.71533,5.65723"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/smedright.mdl"	"Trackmania United Props"	"Smedright"	1	"NULL"	"1430.14109,-565.99805,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/smedright.mdl"	"Trackmania United Props"	"Smedright"	2	"NULL"	"-1449.85471,394.00171,5.65723"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/ssmallleft.mdl"	"Trackmania United Props"	"Ssmallleft"	1	"NULL"	"958.12136,480.43057,5.65723"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/nokillnando/trackmania/ground/turns/ssmallleft.mdl"	"Trackmania United Props"	"Ssmallleft"	2	"NULL"	"-961.83547,-479.56793,5.65723"	"0,-180,0"	"NULL"
