# ExportDSV: 01/27/17 21:18:00 [ SQL ]
# Data settings:	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS
# Query ran: <SELECT * FROM TRACKASSEMBLY_PIECES ORDER BY TYPE ASC, NAME ASC, MODEL ASC, LINEID ASC;>
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_3skyscraper2.mdl"	"StephenTechno's Buildings"	"Skyscraper2"	8	"NULL"	"-340, -1256, 3.03125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	1	"NULL"	"0, -1492, 3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	2	"NULL"	"0,  1492, 3.03125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	3	"NULL"	"-340, 1832, 3.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	4	"NULL"	"-2172, 1832, 3.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	5	"NULL"	"-2512, 1492, 3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	6	"NULL"	"-2512, -1492, 3.03125"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	7	"NULL"	"-2172, -1832, 3.03125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/misc/6_4skyscraper3.mdl"	"StephenTechno's Buildings"	"Skyscraper3"	8	"NULL"	"-340, -1832, 3.03125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/recreational/5_2stripclub.mdl"	"StephenTechno's Buildings"	"Stripclub"	1	"NULL"	"-268, 736, 3.03125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/buildingspack/recreational/5_2stripclub.mdl"	"StephenTechno's Buildings"	"Stripclub"	2	"NULL"	"-268, -736, 3.03125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_phx/construct/metal_plate1x2.mdl"	"Test's track pack"	"Metal Plate1x2"	1	"NULL"	"0,-47.455105,1.482965"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_phx/construct/metal_plate1x2.mdl"	"Test's track pack"	"Metal Plate1x2"	2	"NULL"	"0, 47.455105,1.482965"	"0, 90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_phx/construct/windows/window1x2.mdl"	"Test's track pack"	"Window1x2"	1	"NULL"	"0,-23.73248,1.482965"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_phx/construct/windows/window1x2.mdl"	"Test's track pack"	"Window1x2"	2	"NULL"	"0, 71.17773,1.482965"	"0, 90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_1024.mdl"	"Transrapid"	"Straight 1024"	1	"NULL"	" 512,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_1024.mdl"	"Transrapid"	"Straight 1024"	2	"NULL"	"-512,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_1024_support.mdl"	"Transrapid"	"Straight 1024 Support"	1	"NULL"	" 512,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_1024_support.mdl"	"Transrapid"	"Straight 1024 Support"	2	"NULL"	"-512,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_128.mdl"	"Transrapid"	"Straight 128"	1	"NULL"	" 64,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_128.mdl"	"Transrapid"	"Straight 128"	2	"NULL"	"-64,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_2048.mdl"	"Transrapid"	"Straight 2048"	1	"NULL"	" 1024,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_2048.mdl"	"Transrapid"	"Straight 2048"	2	"NULL"	"-1024,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_2048_support.mdl"	"Transrapid"	"Straight 2048 Support"	1	"NULL"	" 1024,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_2048_support.mdl"	"Transrapid"	"Straight 2048 Support"	2	"NULL"	"-1024,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_256.mdl"	"Transrapid"	"Straight 256"	1	"NULL"	" 128,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_256.mdl"	"Transrapid"	"Straight 256"	2	"NULL"	"-128,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_4096.mdl"	"Transrapid"	"Straight 4096"	1	"NULL"	" 2048,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_4096.mdl"	"Transrapid"	"Straight 4096"	2	"NULL"	"-2048,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_4096_support.mdl"	"Transrapid"	"Straight 4096 Support"	1	"NULL"	" 2048,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_4096_support.mdl"	"Transrapid"	"Straight 4096 Support"	2	"NULL"	"-2048,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_512.mdl"	"Transrapid"	"Straight 512"	1	"NULL"	" 256,0,3.984"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/track/straight/straight_512.mdl"	"Transrapid"	"Straight 512"	2	"NULL"	"-256,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/maglev/support/support_a.mdl"	"Transrapid"	"Support A"	1	"NULL"	"0,0,3.984"	"0,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/funnel.mdl"	"XQM Ball Rails"	"Funnel"	1	"NULL"	"2.206, 0.003, 4.282"	"@90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/loop_left.mdl"	"XQM Ball Rails"	"Loop Left"	1	"NULL"	"13.7315, 41.726, -0.968"	"0,22.5,-2.2585"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/loop_left.mdl"	"XQM Ball Rails"	"Loop Left"	2	"NULL"	"-13.7315, -41.726, -0.968"	"0,-157.5,-2.2585"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/loop_right.mdl"	"XQM Ball Rails"	"Loop Right"	1	"NULL"	"13.864, -41.787, -0.953"	"0,-22.5,2.433"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/loop_right.mdl"	"XQM Ball Rails"	"Loop Right"	2	"NULL"	"-13.562, 41.789, -0.952"	"0,157.5,2.433"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_15.mdl"	"XQM Ball Rails"	"Slope Down 15"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_15.mdl"	"XQM Ball Rails"	"Slope Down 15"	2	"NULL"	"-20.245, -0.018, -4.13"	"@15,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_30.mdl"	"XQM Ball Rails"	"Slope Down 30"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_30.mdl"	"XQM Ball Rails"	"Slope Down 30"	2	"NULL"	"-32.078, 0.022, -9.114"	"@30,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_45.mdl"	"XQM Ball Rails"	"Slope Down 45"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_45.mdl"	"XQM Ball Rails"	"Slope Down 45"	2	"NULL"	"-42.144, -0.011, -16.998"	"@45,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_90.mdl"	"XQM Ball Rails"	"Slope Down 90"	1	"NULL"	"38, 0.019, 30.42"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_down_90.mdl"	"XQM Ball Rails"	"Slope Down 90"	2	"NULL"	"-30.418, -0.009, -37.98"	"@90,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_15.mdl"	"XQM Ball Rails"	"Slope Up 15"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_15.mdl"	"XQM Ball Rails"	"Slope Up 15"	2	"NULL"	"-15.521, 0.014, -1.009"	"@-15,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_30.mdl"	"XQM Ball Rails"	"Slope Up 30"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_30.mdl"	"XQM Ball Rails"	"Slope Up 30"	2	"NULL"	"-22.871, -0.019, 2.152"	"@-30,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_45.mdl"	"XQM Ball Rails"	"Slope Up 45"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_45.mdl"	"XQM Ball Rails"	"Slope Up 45"	2	"NULL"	"-29.149, 0.006, 7.109"	"@-45,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_90.mdl"	"XQM Ball Rails"	"Slope Up 90"	1	"NULL"	"6.004, 0.005, 15.322"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/slope_up_90.mdl"	"XQM Ball Rails"	"Slope Up 90"	2	"NULL"	"-44.066, -0.011, 65.001"	"@-90,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_1.mdl"	"XQM Ball Rails"	"Straight 1"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_1.mdl"	"XQM Ball Rails"	"Straight 1"	2	"NULL"	"-6, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_16.mdl"	"XQM Ball Rails"	"Straight 16"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_16.mdl"	"XQM Ball Rails"	"Straight 16"	2	"NULL"	"-186, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_2.mdl"	"XQM Ball Rails"	"Straight 2"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_2.mdl"	"XQM Ball Rails"	"Straight 2"	2	"NULL"	"-18, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_4.mdl"	"XQM Ball Rails"	"Straight 4"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_4.mdl"	"XQM Ball Rails"	"Straight 4"	2	"NULL"	"-42, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_8.mdl"	"XQM Ball Rails"	"Straight 8"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/straight_8.mdl"	"XQM Ball Rails"	"Straight 8"	2	"NULL"	"-90, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_1.mdl"	"XQM Ball Rails"	"Tunnel 1"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_1.mdl"	"XQM Ball Rails"	"Tunnel 1"	2	"NULL"	"-6, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_16.mdl"	"XQM Ball Rails"	"Tunnel 16"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_16.mdl"	"XQM Ball Rails"	"Tunnel 16"	2	"NULL"	"-186, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_2.mdl"	"XQM Ball Rails"	"Tunnel 2"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_2.mdl"	"XQM Ball Rails"	"Tunnel 2"	2	"NULL"	"-18, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_4.mdl"	"XQM Ball Rails"	"Tunnel 4"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_4.mdl"	"XQM Ball Rails"	"Tunnel 4"	2	"NULL"	"-42, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_8.mdl"	"XQM Ball Rails"	"Tunnel 8"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/tunnel_8.mdl"	"XQM Ball Rails"	"Tunnel 8"	2	"NULL"	"-90, 0, -2.25"	"0,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_15.mdl"	"XQM Ball Rails"	"Turn 15"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_15.mdl"	"XQM Ball Rails"	"Turn 15"	2	"NULL"	"-17.591, 3.105, -2.25, -1.009"	"0,165,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_180.mdl"	"XQM Ball Rails"	"Turn 180"	1	"NULL"	"52.789, 44.753, -2.273"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_180.mdl"	"XQM Ball Rails"	"Turn 180"	2	"NULL"	"-52.808, 44.743, -2.238"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_30.mdl"	"XQM Ball Rails"	"Turn 30"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_30.mdl"	"XQM Ball Rails"	"Turn 30"	2	"NULL"	"-28.676, 7.705, -2.252"	"0,150,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_45.mdl"	"XQM Ball Rails"	"Turn 45"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_45.mdl"	"XQM Ball Rails"	"Turn 45"	2	"NULL"	"-38.2, 15.001, -2.261"	"0,135,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_90.mdl"	"XQM Ball Rails"	"Turn 90"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/turn_90.mdl"	"XQM Ball Rails"	"Turn 90"	2	"NULL"	"-58.848, 56.855, -2.255"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_45_left.mdl"	"XQM Ball Rails"	"Twist 45 Left"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_45_left.mdl"	"XQM Ball Rails"	"Twist 45 Left"	2	"NULL"	"-90, 0, -2.25"	"0,180,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_45_right.mdl"	"XQM Ball Rails"	"Twist 45 Right"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_45_right.mdl"	"XQM Ball Rails"	"Twist 45 Right"	2	"NULL"	"-90, 0, -2.25"	"0,180,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_90_left.mdl"	"XQM Ball Rails"	"Twist 90 Left"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_90_left.mdl"	"XQM Ball Rails"	"Twist 90 Left"	2	"NULL"	"-186, 0, -2.25"	"0,180,-90"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_90_right.mdl"	"XQM Ball Rails"	"Twist 90 Right"	1	"NULL"	"6, 0, -2.25"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/rails/twist_90_right.mdl"	"XQM Ball Rails"	"Twist 90 Right"	2	"NULL"	"-186, 0, -2.25"	"0,180,-90"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_1.mdl"	"XQM Coaster"	"Bank Start Left 1"	1	"NULL"	"150.199, 0.032, 4.885"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_1.mdl"	"XQM Coaster"	"Bank Start Left 1"	2	"NULL"	"-150.168, -0.014, 4.881"	"0,180,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_2.mdl"	"XQM Coaster"	"Bank Start Left 2"	1	"NULL"	"300.199, -0.011, 4.895"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_2.mdl"	"XQM Coaster"	"Bank Start Left 2"	2	"NULL"	"-300.198, 0.032, 4.914"	"0,180,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_3.mdl"	"XQM Coaster"	"Bank Start Left 3"	1	"NULL"	"449.378, -0.025, 4.893"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_3.mdl"	"XQM Coaster"	"Bank Start Left 3"	2	"NULL"	"-449.801, 0.018, 4.896"	"0,180,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_4.mdl"	"XQM Coaster"	"Bank Start Left 4"	1	"NULL"	"599.802, -0.013, 4.883"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_left_4.mdl"	"XQM Coaster"	"Bank Start Left 4"	2	"NULL"	"-600.198, -0.015, 4.902"	"0,-180,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_1.mdl"	"XQM Coaster"	"Bank Start Right 1"	1	"NULL"	"149.7, -0.005, 4.88"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_1.mdl"	"XQM Coaster"	"Bank Start Right 1"	2	"NULL"	"-149.7, 0.024, 4.865"	"0,180,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_2.mdl"	"XQM Coaster"	"Bank Start Right 2"	1	"NULL"	"299.790,-0.021,4.885"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_2.mdl"	"XQM Coaster"	"Bank Start Right 2"	2	"NULL"	"-299.790,0.007,4.862"	"0,180,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_3.mdl"	"XQM Coaster"	"Bank Start Right 3"	1	"NULL"	"449.8, -0.018, 4.896"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_3.mdl"	"XQM Coaster"	"Bank Start Right 3"	2	"NULL"	"-449.802, -0.003, 4.853"	"0,-180,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_4.mdl"	"XQM Coaster"	"Bank Start Right 4"	1	"NULL"	"600.194, -0.017, 4.888"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_start_right_4.mdl"	"XQM Coaster"	"Bank Start Right 4"	2	"NULL"	"-600.199, 0.025, 4.872"	"0,180,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_1.mdl"	"XQM Coaster"	"Bank Turn 180 1"	1	"NULL"	"73.8, 14.45, 4.887"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_1.mdl"	"XQM Coaster"	"Bank Turn 180 1"	2	"NULL"	"73.46, -372.816, 4.902"	"0,0,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_2.mdl"	"XQM Coaster"	"Bank Turn 180 2"	1	"NULL"	"146.8, 28.715, 4.888"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_2.mdl"	"XQM Coaster"	"Bank Turn 180 2"	2	"NULL"	"147.376, -737.938, 4.911"	"0,0,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_3.mdl"	"XQM Coaster"	"Bank Turn 180 3"	1	"NULL"	"220.191, 43.001, 4.907"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_3.mdl"	"XQM Coaster"	"Bank Turn 180 3"	2	"NULL"	"220.813, -1105.46, 4.883"	"0,0,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_4.mdl"	"XQM Coaster"	"Bank Turn 180 4"	1	"NULL"	"293.308, -1472.996, 4.916"	"0,0,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_180_4.mdl"	"XQM Coaster"	"Bank Turn 180 4"	2	"NULL"	"292.8, 57.26, 4.89"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_1.mdl"	"XQM Coaster"	"Bank Turn 45 1"	1	"NULL"	"74.199, 14.457, 4.888"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_1.mdl"	"XQM Coaster"	"Bank Turn 45 1"	2	"NULL"	"-63.081, -42.297, 4.912"	"0,-135,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_2.mdl"	"XQM Coaster"	"Bank Turn 45 2"	1	"NULL"	"147.199, 28.717, 4.886"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_2.mdl"	"XQM Coaster"	"Bank Turn 45 2"	2	"NULL"	"-124.087, -83.935, 4.901"	"0,-135,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_3.mdl"	"XQM Coaster"	"Bank Turn 45 3"	1	"NULL"	"219.8, 42.98, 4.887"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_3.mdl"	"XQM Coaster"	"Bank Turn 45 3"	2	"NULL"	"-185.808, -125.258, 4.908"	"0,-135,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_4.mdl"	"XQM Coaster"	"Bank Turn 45 4"	1	"NULL"	"292.799, 57.249, 4.89"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_45_4.mdl"	"XQM Coaster"	"Bank Turn 45 4"	2	"NULL"	"-247.727, -166.794, 4.908"	"0,-135,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_1.mdl"	"XQM Coaster"	"Bank Turn 90 1"	1	"NULL"	"73.8, 14.448, 4.895"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_1.mdl"	"XQM Coaster"	"Bank Turn 90 1"	2	"NULL"	"-119.757, -178.862, 4.909"	"0,-90,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_2.mdl"	"XQM Coaster"	"Bank Turn 90 2"	1	"NULL"	"147.2, 28.719, 4.887"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_2.mdl"	"XQM Coaster"	"Bank Turn 90 2"	2	"NULL"	"-235.985, -355.128, 4.904"	"0,-90,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_3.mdl"	"XQM Coaster"	"Bank Turn 90 3"	1	"NULL"	"220.199, 42.985, 4.89"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_3.mdl"	"XQM Coaster"	"Bank Turn 90 3"	2	"NULL"	"-353.929, -531.719, 4.91"	"0,-90,-45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_4.mdl"	"XQM Coaster"	"Bank Turn 90 4"	1	"NULL"	"292.790,57.259,4.881"	"0,0,45"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/bank_turn_90_4.mdl"	"XQM Coaster"	"Bank Turn 90 4"	2	"NULL"	"-471.864,-707.923,4.910"	"0,-90.00,-45.00"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/slope_225_1.mdl"	"XQM Coaster"	"Slope 225 1"	1	"NULL"	"75.790,-0.013,-2.414"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/slope_225_1.mdl"	"XQM Coaster"	"Slope 225 1"	2	"NULL"	"-70.806,-0.003.923,26.580"	"@-22.5,180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/slope_225_2.mdl"	"XQM Coaster"	"Slope 225 2"	1	"NULL"	"149.8, -0.013, -9.62"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/slope_225_2.mdl"	"XQM Coaster"	"Slope 225 2"	2	"NULL"	"-141.814, 0.004, 48.442"	"@-22.5,-180,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/slope_225_3.mdl"	"XQM Coaster"	"Slope 225 3"	1	"NULL"	"225.199, -0.016, -16.814"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/xqm/coastertrack/slope_225_3.mdl"	"XQM Coaster"	"Slope 225 3"	2	"NULL"	"-214.187, 0.006, 70.463"	"@-22.5,-180,0"	"NULL"
